year,fips,month,temp
1965,06041,Aug,63
1966,06041,Aug,61.9
1967,06041,Aug,62.1
1968,06041,Aug,62.7
1969,06041,Aug,63.3
1970,06041,Aug,59.9
1971,06041,Aug,63.8
1972,06041,Aug,62.5
1973,06041,Aug,59.3
1974,06041,Aug,61.9
1975,06041,Aug,61.2
1976,06041,Aug,61.6
1977,06041,Aug,62.9
1978,06041,Aug,62.6
1979,06041,Aug,61.8
1980,06041,Aug,59.6
1981,06041,Aug,62.1
1982,06041,Aug,62.2
1983,06041,Aug,64.3
1984,06041,Aug,62.7
1985,06041,Aug,61.8
1986,06041,Aug,61.4
1987,06041,Aug,61.8
1988,06041,Aug,62.8
1989,06041,Aug,62
1990,06041,Aug,64
1991,06041,Aug,61.7
1992,06041,Aug,63.1
1993,06041,Aug,63.7
1994,06041,Aug,62.5
1995,06041,Aug,63.2
1996,06041,Aug,63.3
1997,06041,Aug,63.9
1998,06041,Aug,64.7
1999,06041,Aug,61.9
2000,06041,Aug,62
2001,06041,Aug,62.3
2002,06041,Aug,62
2003,06041,Aug,63.5
2004,06041,Aug,63.9
2005,06041,Aug,61.9
2006,06041,Aug,61.2
2007,06041,Aug,63.1
2008,06041,Aug,63.9
2009,06041,Aug,63.3
2010,06041,Aug,60.3
2011,06041,Aug,60.6
2012,06041,Aug,61.7
2013,06041,Aug,62.4
2014,06041,Aug,63.4
2015,06041,Aug,65.7
2016,06041,Aug,61.2
2017,06041,Aug,64.2
2018,06041,Aug,61.9
2019,06041,Aug,65.9
2020,06041,Aug,66.7
2021,06041,Aug,63.9
2022,06041,Aug,64.9
2023,06041,Aug,65.9
1895,06043,Aug,69.9
1896,06043,Aug,70.1
1897,06043,Aug,71.4
1898,06043,Aug,72.4
1899,06043,Aug,67.4
1900,06043,Aug,68.4
1901,06043,Aug,72.1
1902,06043,Aug,70.6
1903,06043,Aug,72
1904,06043,Aug,73.6
1905,06043,Aug,71.8
1906,06043,Aug,73.9
1907,06043,Aug,71
1908,06043,Aug,72.9
1909,06043,Aug,70.7
1910,06043,Aug,70.8
1911,06043,Aug,68
1912,06043,Aug,68.4
1913,06043,Aug,73.5
1914,06043,Aug,71.8
1915,06043,Aug,72.4
1916,06043,Aug,69.6
1917,06043,Aug,72.6
1918,06043,Aug,69.3
1919,06043,Aug,72.4
1920,06043,Aug,71.6
1921,06043,Aug,70.6
1922,06043,Aug,70.3
1923,06043,Aug,69.7
1924,06043,Aug,70
1925,06043,Aug,69.3
1926,06043,Aug,71.2
1927,06043,Aug,69.7
1928,06043,Aug,71.6
1929,06043,Aug,73.8
1930,06043,Aug,71.1
1931,06043,Aug,74.8
1932,06043,Aug,70.5
1933,06043,Aug,73.5
1934,06043,Aug,73
1935,06043,Aug,72.7
1936,06043,Aug,73.4
1937,06043,Aug,72.6
1938,06043,Aug,71.1
1939,06043,Aug,73.6
1940,06043,Aug,71.8
1941,06043,Aug,68.5
1942,06043,Aug,72.5
1943,06043,Aug,68.4
1944,06043,Aug,70.7
1945,06043,Aug,70.5
1946,06043,Aug,71.9
1947,06043,Aug,68.1
1948,06043,Aug,68.8
1949,06043,Aug,68
1950,06043,Aug,72.2
1951,06043,Aug,69.9
1952,06043,Aug,71.4
1953,06043,Aug,68
1954,06043,Aug,67.3
1955,06043,Aug,73.4
1956,06043,Aug,67.8
1957,06043,Aug,69
1958,06043,Aug,75.3
1959,06043,Aug,71.2
1960,06043,Aug,71
1961,06043,Aug,73.7
1962,06043,Aug,70.6
1963,06043,Aug,69.4
1964,06043,Aug,71.8
1965,06043,Aug,70.5
1966,06043,Aug,73.4
1967,06043,Aug,75.6
1968,06043,Aug,67.7
1969,06043,Aug,72.6
1970,06043,Aug,72.8
1971,06043,Aug,73.4
1972,06043,Aug,70.6
1973,06043,Aug,70.9
1974,06043,Aug,71.2
1975,06043,Aug,69.1
1976,06043,Aug,66
1977,06043,Aug,72.8
1978,06043,Aug,71.4
1979,06043,Aug,69.2
1980,06043,Aug,70.9
1981,06043,Aug,73.6
1982,06043,Aug,70.8
1983,06043,Aug,70.5
1984,06043,Aug,73.2
1985,06043,Aug,70
1986,06043,Aug,73.1
1987,06043,Aug,72
1988,06043,Aug,72.9
1989,06043,Aug,69.3
1990,06043,Aug,70.5
1991,06043,Aug,69.6
1992,06043,Aug,73.4
1993,06043,Aug,69.9
1994,06043,Aug,73.6
1995,06043,Aug,72.1
1996,06043,Aug,74.4
1997,06043,Aug,71.4
1998,06043,Aug,74.2
1999,06043,Aug,68.7
2000,06043,Aug,72.1
2001,06043,Aug,73.7
2002,06043,Aug,71.6
2003,06043,Aug,71.4
2004,06043,Aug,72.2
2005,06043,Aug,73.9
2006,06043,Aug,71
2007,06043,Aug,73.5
2008,06043,Aug,74.3
2009,06043,Aug,72
2010,06043,Aug,70.1
2011,06043,Aug,71.6
2012,06043,Aug,76.5
2013,06043,Aug,71.6
2014,06043,Aug,72.5
2015,06043,Aug,73.4
2016,06043,Aug,73.8
2017,06043,Aug,75.2
2018,06043,Aug,73.3
2019,06043,Aug,73.4
2020,06043,Aug,76.1
2021,06043,Aug,74.6
2022,06043,Aug,76.5
2023,06043,Aug,72.3
1895,06045,Aug,67.8
1896,06045,Aug,67.4
1897,06045,Aug,68.6
1898,06045,Aug,68.8
1899,06045,Aug,64.3
1900,06045,Aug,65.9
1901,06045,Aug,68.9
1902,06045,Aug,68.4
1903,06045,Aug,67.7
1904,06045,Aug,67.2
1905,06045,Aug,68.1
1906,06045,Aug,69.3
1907,06045,Aug,66.9
1908,06045,Aug,69.3
1909,06045,Aug,67.6
1910,06045,Aug,68.1
1911,06045,Aug,66.3
1912,06045,Aug,67
1913,06045,Aug,71.8
1914,06045,Aug,68.8
1915,06045,Aug,70.2
1916,06045,Aug,68.2
1917,06045,Aug,68.7
1918,06045,Aug,67.5
1919,06045,Aug,68.4
1920,06045,Aug,69.4
1921,06045,Aug,66.2
1922,06045,Aug,66.5
1923,06045,Aug,67.2
1924,06045,Aug,66.3
1925,06045,Aug,66.1
1926,06045,Aug,67.6
1927,06045,Aug,66.6
1928,06045,Aug,68.2
1929,06045,Aug,67
1930,06045,Aug,67.6
1931,06045,Aug,69.2
1932,06045,Aug,68.3
1933,06045,Aug,70
1934,06045,Aug,69.5
1935,06045,Aug,67.5
1936,06045,Aug,69.7
1937,06045,Aug,68.3
1938,06045,Aug,67.2
1939,06045,Aug,68.3
1940,06045,Aug,67.5
1941,06045,Aug,66.1
1942,06045,Aug,67.3
1943,06045,Aug,65.8
1944,06045,Aug,66.5
1945,06045,Aug,65.8
1946,06045,Aug,67.3
1947,06045,Aug,66.7
1948,06045,Aug,66.3
1949,06045,Aug,66
1950,06045,Aug,69.4
1951,06045,Aug,68.2
1952,06045,Aug,67.3
1953,06045,Aug,66.8
1954,06045,Aug,65.6
1955,06045,Aug,67.9
1956,06045,Aug,66.1
1957,06045,Aug,65.7
1958,06045,Aug,70.8
1959,06045,Aug,67.8
1960,06045,Aug,67.7
1961,06045,Aug,70.1
1962,06045,Aug,67.5
1963,06045,Aug,66.4
1964,06045,Aug,68.1
1965,06045,Aug,68.2
1966,06045,Aug,68.2
1967,06045,Aug,70.7
1968,06045,Aug,66.7
1969,06045,Aug,68.1
1970,06045,Aug,67.4
1971,06045,Aug,69.2
1972,06045,Aug,68.7
1973,06045,Aug,66.9
1974,06045,Aug,68.8
1975,06045,Aug,66.7
1976,06045,Aug,65.3
1977,06045,Aug,69.5
1978,06045,Aug,68.5
1979,06045,Aug,66.6
1980,06045,Aug,66.4
1981,06045,Aug,68.7
1982,06045,Aug,67.8
1983,06045,Aug,68.4
1984,06045,Aug,68
1985,06045,Aug,66.2
1986,06045,Aug,69.4
1987,06045,Aug,68.6
1988,06045,Aug,68.8
1989,06045,Aug,66.5
1990,06045,Aug,68.6
1991,06045,Aug,66.7
1992,06045,Aug,69.4
1993,06045,Aug,67.2
1994,06045,Aug,67
1995,06045,Aug,67.5
1996,06045,Aug,69.7
1997,06045,Aug,67.4
1998,06045,Aug,70.4
1999,06045,Aug,66.9
2000,06045,Aug,67.1
2001,06045,Aug,68.3
2002,06045,Aug,68
2003,06045,Aug,67.9
2004,06045,Aug,69.2
2005,06045,Aug,69.2
2006,06045,Aug,67.3
2007,06045,Aug,68.4
2008,06045,Aug,69.3
2009,06045,Aug,68.2
2010,06045,Aug,66.8
2011,06045,Aug,68.2
2012,06045,Aug,69.8
2013,06045,Aug,68.8
2014,06045,Aug,69.6
2015,06045,Aug,69.9
2016,06045,Aug,69.3
2017,06045,Aug,72.4
2018,06045,Aug,68.4
2019,06045,Aug,71
2020,06045,Aug,72.6
2021,06045,Aug,71.3
2022,06045,Aug,71.1
2023,06045,Aug,70.2
1895,06047,Aug,73.3
1896,06047,Aug,73.4
1897,06047,Aug,74.8
1898,06047,Aug,75.2
1899,06047,Aug,72.3
1900,06047,Aug,73.5
1901,06047,Aug,76.9
1902,06047,Aug,75.7
1903,06047,Aug,77
1904,06047,Aug,78
1905,06047,Aug,76
1906,06047,Aug,79.3
1907,06047,Aug,75.4
1908,06047,Aug,76.9
1909,06047,Aug,75.2
1910,06047,Aug,74.3
1911,06047,Aug,72.3
1912,06047,Aug,75.1
1913,06047,Aug,80.1
1914,06047,Aug,75.3
1915,06047,Aug,76.9
1916,06047,Aug,74.5
1917,06047,Aug,76.3
1918,06047,Aug,75.6
1919,06047,Aug,76.4
1920,06047,Aug,78.3
1921,06047,Aug,75.3
1922,06047,Aug,75.4
1923,06047,Aug,74.7
1924,06047,Aug,75.7
1925,06047,Aug,74.4
1926,06047,Aug,76.5
1927,06047,Aug,75
1928,06047,Aug,75.8
1929,06047,Aug,78.3
1930,06047,Aug,75.7
1931,06047,Aug,79.3
1932,06047,Aug,75.8
1933,06047,Aug,77.8
1934,06047,Aug,76.8
1935,06047,Aug,77.3
1936,06047,Aug,78.6
1937,06047,Aug,78.5
1938,06047,Aug,75.6
1939,06047,Aug,76.8
1940,06047,Aug,76.3
1941,06047,Aug,73.6
1942,06047,Aug,75.9
1943,06047,Aug,73.2
1944,06047,Aug,75
1945,06047,Aug,74.9
1946,06047,Aug,75.8
1947,06047,Aug,73.5
1948,06047,Aug,74.2
1949,06047,Aug,73.1
1950,06047,Aug,77.1
1951,06047,Aug,75.3
1952,06047,Aug,76.3
1953,06047,Aug,73.2
1954,06047,Aug,72.3
1955,06047,Aug,76.7
1956,06047,Aug,73.3
1957,06047,Aug,74
1958,06047,Aug,80.4
1959,06047,Aug,75.6
1960,06047,Aug,75.9
1961,06047,Aug,78.6
1962,06047,Aug,75.2
1963,06047,Aug,75
1964,06047,Aug,76.3
1965,06047,Aug,76.5
1966,06047,Aug,78.1
1967,06047,Aug,80.6
1968,06047,Aug,73.4
1969,06047,Aug,77.9
1970,06047,Aug,75.7
1971,06047,Aug,77.7
1972,06047,Aug,76.1
1973,06047,Aug,75.4
1974,06047,Aug,75.9
1975,06047,Aug,74.3
1976,06047,Aug,72
1977,06047,Aug,76.3
1978,06047,Aug,76.9
1979,06047,Aug,74.6
1980,06047,Aug,74.4
1981,06047,Aug,75.9
1982,06047,Aug,75.6
1983,06047,Aug,77.3
1984,06047,Aug,77.4
1985,06047,Aug,74.5
1986,06047,Aug,77.3
1987,06047,Aug,75.4
1988,06047,Aug,76.2
1989,06047,Aug,74.7
1990,06047,Aug,76.8
1991,06047,Aug,73.8
1992,06047,Aug,79.1
1993,06047,Aug,75.9
1994,06047,Aug,77.4
1995,06047,Aug,77.7
1996,06047,Aug,79.1
1997,06047,Aug,77
1998,06047,Aug,79.7
1999,06047,Aug,74.7
2000,06047,Aug,77.1
2001,06047,Aug,77
2002,06047,Aug,75.7
2003,06047,Aug,76.6
2004,06047,Aug,76.9
2005,06047,Aug,79.3
2006,06047,Aug,75.4
2007,06047,Aug,78
2008,06047,Aug,79.1
2009,06047,Aug,77.6
2010,06047,Aug,74.8
2011,06047,Aug,76.6
2012,06047,Aug,80.1
2013,06047,Aug,76.8
2014,06047,Aug,78
2015,06047,Aug,77.8
2016,06047,Aug,77.7
2017,06047,Aug,80.4
2018,06047,Aug,77
2019,06047,Aug,79
2020,06047,Aug,80.5
2021,06047,Aug,78.8
2022,06047,Aug,80.5
2023,06047,Aug,79
1895,06049,Aug,63.9
1896,06049,Aug,63
1897,06049,Aug,66
1898,06049,Aug,64.5
1899,06049,Aug,55.3
1900,06049,Aug,57.5
1901,06049,Aug,64.5
1902,06049,Aug,60.1
1903,06049,Aug,60.9
1904,06049,Aug,64.8
1905,06049,Aug,64.2
1906,06049,Aug,64.6
1907,06049,Aug,59.2
1908,06049,Aug,62.9
1909,06049,Aug,61.9
1910,06049,Aug,61.6
1911,06049,Aug,61
1912,06049,Aug,60.2
1913,06049,Aug,63.9
1914,06049,Aug,65.5
1915,06049,Aug,67.2
1916,06049,Aug,61.5
1917,06049,Aug,66
1918,06049,Aug,60.5
1919,06049,Aug,64.5
1920,06049,Aug,64.3
1921,06049,Aug,63.1
1922,06049,Aug,61.7
1923,06049,Aug,63.3
1924,06049,Aug,63.4
1925,06049,Aug,61.6
1926,06049,Aug,63.7
1927,06049,Aug,62.5
1928,06049,Aug,63.6
1929,06049,Aug,67.4
1930,06049,Aug,64.3
1931,06049,Aug,67.5
1932,06049,Aug,63
1933,06049,Aug,66
1934,06049,Aug,67.3
1935,06049,Aug,65.2
1936,06049,Aug,65.9
1937,06049,Aug,64.2
1938,06049,Aug,64
1939,06049,Aug,66.9
1940,06049,Aug,66.4
1941,06049,Aug,62.2
1942,06049,Aug,64.9
1943,06049,Aug,61.5
1944,06049,Aug,62
1945,06049,Aug,64.3
1946,06049,Aug,66.2
1947,06049,Aug,61.8
1948,06049,Aug,60.9
1949,06049,Aug,62.6
1950,06049,Aug,66.1
1951,06049,Aug,64.9
1952,06049,Aug,64.2
1953,06049,Aug,62.2
1954,06049,Aug,59.2
1955,06049,Aug,66
1956,06049,Aug,61.7
1957,06049,Aug,61.1
1958,06049,Aug,68
1959,06049,Aug,63.6
1960,06049,Aug,63.6
1961,06049,Aug,66.9
1962,06049,Aug,62.6
1963,06049,Aug,62.2
1964,06049,Aug,62.6
1965,06049,Aug,61.8
1966,06049,Aug,66.1
1967,06049,Aug,69.3
1968,06049,Aug,60.2
1969,06049,Aug,65.1
1970,06049,Aug,66.1
1971,06049,Aug,68.2
1972,06049,Aug,65.7
1973,06049,Aug,64.6
1974,06049,Aug,64.6
1975,06049,Aug,61.4
1976,06049,Aug,58.9
1977,06049,Aug,66.8
1978,06049,Aug,63.5
1979,06049,Aug,62.2
1980,06049,Aug,62.5
1981,06049,Aug,66.9
1982,06049,Aug,64.6
1983,06049,Aug,64.4
1984,06049,Aug,65
1985,06049,Aug,62.1
1986,06049,Aug,68.1
1987,06049,Aug,65.4
1988,06049,Aug,66.3
1989,06049,Aug,61.4
1990,06049,Aug,64.4
1991,06049,Aug,65.2
1992,06049,Aug,66.9
1993,06049,Aug,61.7
1994,06049,Aug,65.2
1995,06049,Aug,62.6
1996,06049,Aug,66.4
1997,06049,Aug,64.5
1998,06049,Aug,67.6
1999,06049,Aug,62.6
2000,06049,Aug,65.9
2001,06049,Aug,67.8
2002,06049,Aug,63.8
2003,06049,Aug,64.7
2004,06049,Aug,65.9
2005,06049,Aug,66.9
2006,06049,Aug,64.4
2007,06049,Aug,66.1
2008,06049,Aug,66.4
2009,06049,Aug,64.9
2010,06049,Aug,63.8
2011,06049,Aug,65.9
2012,06049,Aug,68.9
2013,06049,Aug,64.6
2014,06049,Aug,66.2
2015,06049,Aug,66.8
2016,06049,Aug,67.9
2017,06049,Aug,69.8
2018,06049,Aug,67
2019,06049,Aug,67
2020,06049,Aug,68.9
2021,06049,Aug,67.7
2022,06049,Aug,70.7
2023,06049,Aug,66.8
1895,06051,Aug,62.2
1896,06051,Aug,61.8
1897,06051,Aug,63.7
1898,06051,Aug,64.3
1899,06051,Aug,56.7
1900,06051,Aug,57.9
1901,06051,Aug,61.6
1902,06051,Aug,59.6
1903,06051,Aug,61.5
1904,06051,Aug,62.9
1905,06051,Aug,62
1906,06051,Aug,61.6
1907,06051,Aug,58.2
1908,06051,Aug,60.4
1909,06051,Aug,60.4
1910,06051,Aug,62
1911,06051,Aug,58.7
1912,06051,Aug,58.9
1913,06051,Aug,61.3
1914,06051,Aug,61.6
1915,06051,Aug,62.4
1916,06051,Aug,60.6
1917,06051,Aug,62.1
1918,06051,Aug,58.5
1919,06051,Aug,63
1920,06051,Aug,60.6
1921,06051,Aug,60.5
1922,06051,Aug,60
1923,06051,Aug,59.2
1924,06051,Aug,59.5
1925,06051,Aug,58.5
1926,06051,Aug,61
1927,06051,Aug,59.5
1928,06051,Aug,61.2
1929,06051,Aug,64.2
1930,06051,Aug,61.4
1931,06051,Aug,64.2
1932,06051,Aug,60.5
1933,06051,Aug,63.6
1934,06051,Aug,64.1
1935,06051,Aug,63.5
1936,06051,Aug,63.4
1937,06051,Aug,63.6
1938,06051,Aug,61.8
1939,06051,Aug,63.6
1940,06051,Aug,63.2
1941,06051,Aug,58.9
1942,06051,Aug,63.4
1943,06051,Aug,59.1
1944,06051,Aug,60.4
1945,06051,Aug,60.5
1946,06051,Aug,62.5
1947,06051,Aug,58.7
1948,06051,Aug,59.2
1949,06051,Aug,59
1950,06051,Aug,61.8
1951,06051,Aug,61
1952,06051,Aug,62.5
1953,06051,Aug,60.1
1954,06051,Aug,58.7
1955,06051,Aug,64.2
1956,06051,Aug,58.6
1957,06051,Aug,60.2
1958,06051,Aug,64.4
1959,06051,Aug,61.5
1960,06051,Aug,61.9
1961,06051,Aug,61.3
1962,06051,Aug,60.3
1963,06051,Aug,59.6
1964,06051,Aug,61.2
1965,06051,Aug,58.8
1966,06051,Aug,63.3
1967,06051,Aug,63.5
1968,06051,Aug,56.8
1969,06051,Aug,63.1
1970,06051,Aug,63.9
1971,06051,Aug,63.7
1972,06051,Aug,61.3
1973,06051,Aug,60.6
1974,06051,Aug,60.3
1975,06051,Aug,59.1
1976,06051,Aug,56.1
1977,06051,Aug,62.8
1978,06051,Aug,61
1979,06051,Aug,59.8
1980,06051,Aug,60.8
1981,06051,Aug,63.7
1982,06051,Aug,61.8
1983,06051,Aug,59.7
1984,06051,Aug,62.2
1985,06051,Aug,61
1986,06051,Aug,64.2
1987,06051,Aug,62.8
1988,06051,Aug,62.7
1989,06051,Aug,59.4
1990,06051,Aug,60.4
1991,06051,Aug,61.8
1992,06051,Aug,63
1993,06051,Aug,60.2
1994,06051,Aug,64.7
1995,06051,Aug,61.8
1996,06051,Aug,63.4
1997,06051,Aug,62.2
1998,06051,Aug,64.1
1999,06051,Aug,59
2000,06051,Aug,62.2
2001,06051,Aug,65.4
2002,06051,Aug,62.2
2003,06051,Aug,62.6
2004,06051,Aug,61.3
2005,06051,Aug,62.6
2006,06051,Aug,60.7
2007,06051,Aug,64
2008,06051,Aug,64.8
2009,06051,Aug,61.2
2010,06051,Aug,60.8
2011,06051,Aug,62.8
2012,06051,Aug,65.5
2013,06051,Aug,61.7
2014,06051,Aug,61.2
2015,06051,Aug,64
2016,06051,Aug,63.9
2017,06051,Aug,64.2
2018,06051,Aug,64.2
2019,06051,Aug,64.5
2020,06051,Aug,66.4
2021,06051,Aug,64.7
2022,06051,Aug,65.2
2023,06051,Aug,61.5
1895,06053,Aug,66.8
1896,06053,Aug,66.8
1897,06053,Aug,69.2
1898,06053,Aug,67.4
1899,06053,Aug,65.4
1900,06053,Aug,66.9
1901,06053,Aug,69.3
1902,06053,Aug,67.4
1903,06053,Aug,68.1
1904,06053,Aug,67.9
1905,06053,Aug,66.4
1906,06053,Aug,68.1
1907,06053,Aug,65
1908,06053,Aug,66.3
1909,06053,Aug,66.8
1910,06053,Aug,65.2
1911,06053,Aug,65.5
1912,06053,Aug,67.2
1913,06053,Aug,71.7
1914,06053,Aug,66.5
1915,06053,Aug,69.8
1916,06053,Aug,67.2
1917,06053,Aug,66
1918,06053,Aug,67.4
1919,06053,Aug,67.2
1920,06053,Aug,69.5
1921,06053,Aug,67.5
1922,06053,Aug,67.1
1923,06053,Aug,68.6
1924,06053,Aug,66.6
1925,06053,Aug,67.5
1926,06053,Aug,68.5
1927,06053,Aug,67
1928,06053,Aug,67.2
1929,06053,Aug,70
1930,06053,Aug,68.4
1931,06053,Aug,70.7
1932,06053,Aug,68.6
1933,06053,Aug,69.2
1934,06053,Aug,69
1935,06053,Aug,68.3
1936,06053,Aug,68.9
1937,06053,Aug,69.3
1938,06053,Aug,68.1
1939,06053,Aug,68.8
1940,06053,Aug,68.3
1941,06053,Aug,67.5
1942,06053,Aug,67.8
1943,06053,Aug,66.4
1944,06053,Aug,66.5
1945,06053,Aug,67.3
1946,06053,Aug,68.2
1947,06053,Aug,66.9
1948,06053,Aug,67.1
1949,06053,Aug,65.8
1950,06053,Aug,68.6
1951,06053,Aug,67.5
1952,06053,Aug,67.8
1953,06053,Aug,66.6
1954,06053,Aug,65.5
1955,06053,Aug,68.1
1956,06053,Aug,66.1
1957,06053,Aug,66.8
1958,06053,Aug,71.7
1959,06053,Aug,69.5
1960,06053,Aug,67.4
1961,06053,Aug,70.5
1962,06053,Aug,69
1963,06053,Aug,67.6
1964,06053,Aug,68.2
1965,06053,Aug,69.9
1966,06053,Aug,69.4
1967,06053,Aug,70.9
1968,06053,Aug,67.7
1969,06053,Aug,69.2
1970,06053,Aug,68.1
1971,06053,Aug,70.6
1972,06053,Aug,69.5
1973,06053,Aug,68.2
1974,06053,Aug,69
1975,06053,Aug,67.3
1976,06053,Aug,67.8
1977,06053,Aug,69.8
1978,06053,Aug,68.6
1979,06053,Aug,67.9
1980,06053,Aug,67.3
1981,06053,Aug,68.9
1982,06053,Aug,68.7
1983,06053,Aug,71.4
1984,06053,Aug,70.5
1985,06053,Aug,68.3
1986,06053,Aug,69.4
1987,06053,Aug,68.3
1988,06053,Aug,68.9
1989,06053,Aug,67
1990,06053,Aug,69.6
1991,06053,Aug,68.6
1992,06053,Aug,70.7
1993,06053,Aug,70
1994,06053,Aug,69.6
1995,06053,Aug,70
1996,06053,Aug,70.6
1997,06053,Aug,71.5
1998,06053,Aug,72.1
1999,06053,Aug,68.2
2000,06053,Aug,69.5
2001,06053,Aug,69.3
2002,06053,Aug,69.1
2003,06053,Aug,70.7
2004,06053,Aug,70
2005,06053,Aug,70.8
2006,06053,Aug,68.1
2007,06053,Aug,70.4
2008,06053,Aug,70.8
2009,06053,Aug,70.3
2010,06053,Aug,67.6
2011,06053,Aug,68.3
2012,06053,Aug,71.6
2013,06053,Aug,69.8
2014,06053,Aug,70.8
2015,06053,Aug,72
2016,06053,Aug,69.6
2017,06053,Aug,72.5
2018,06053,Aug,70.8
2019,06053,Aug,72.1
2020,06053,Aug,73.9
2021,06053,Aug,71.5
2022,06053,Aug,72.5
2023,06053,Aug,71.5
1895,06055,Aug,69.8
1896,06055,Aug,71.3
1897,06055,Aug,70.9
1898,06055,Aug,71.6
1899,06055,Aug,67.9
1900,06055,Aug,69.6
1901,06055,Aug,69.7
1902,06055,Aug,71.5
1903,06055,Aug,70.2
1904,06055,Aug,69.8
1905,06055,Aug,70.7
1906,06055,Aug,71.4
1907,06055,Aug,69.8
1908,06055,Aug,69.7
1909,06055,Aug,69.2
1910,06055,Aug,68.8
1911,06055,Aug,66.8
1912,06055,Aug,70
1913,06055,Aug,74.1
1914,06055,Aug,69.3
1915,06055,Aug,72.7
1916,06055,Aug,70.8
1917,06055,Aug,70
1918,06055,Aug,71.5
1919,06055,Aug,70.6
1920,06055,Aug,71.8
1921,06055,Aug,69.2
1922,06055,Aug,69.9
1923,06055,Aug,70.6
1924,06055,Aug,68.8
1925,06055,Aug,68.9
1926,06055,Aug,70
1927,06055,Aug,68.3
1928,06055,Aug,69.1
1929,06055,Aug,71.4
1930,06055,Aug,69.8
1931,06055,Aug,71.2
1932,06055,Aug,71.4
1933,06055,Aug,72.1
1934,06055,Aug,71.6
1935,06055,Aug,71.1
1936,06055,Aug,72.1
1937,06055,Aug,71.7
1938,06055,Aug,69.9
1939,06055,Aug,70.6
1940,06055,Aug,70.4
1941,06055,Aug,69.8
1942,06055,Aug,70.7
1943,06055,Aug,69.7
1944,06055,Aug,70.9
1945,06055,Aug,70.1
1946,06055,Aug,70
1947,06055,Aug,70
1948,06055,Aug,69.8
1949,06055,Aug,68.4
1950,06055,Aug,72.5
1951,06055,Aug,69.7
1952,06055,Aug,70.1
1953,06055,Aug,68.9
1954,06055,Aug,67.6
1955,06055,Aug,71.3
1956,06055,Aug,69.8
1957,06055,Aug,69.8
1958,06055,Aug,75
1959,06055,Aug,71.9
1960,06055,Aug,71.7
1961,06055,Aug,73.4
1962,06055,Aug,71.1
1963,06055,Aug,71.6
1964,06055,Aug,72.1
1965,06055,Aug,72
1966,06055,Aug,73.1
1967,06055,Aug,74.3
1968,06055,Aug,69.5
1969,06055,Aug,74.2
1970,06055,Aug,70.8
1971,06055,Aug,73.4
1972,06055,Aug,72.6
1973,06055,Aug,70.1
1974,06055,Aug,72
1975,06055,Aug,70.2
1976,06055,Aug,68.9
1977,06055,Aug,72.5
1978,06055,Aug,72.8
1979,06055,Aug,70.5
1980,06055,Aug,69.3
1981,06055,Aug,72.2
1982,06055,Aug,71.6
1983,06055,Aug,72.9
1984,06055,Aug,72.7
1985,06055,Aug,69.8
1986,06055,Aug,72.1
1987,06055,Aug,71.3
1988,06055,Aug,72.1
1989,06055,Aug,70.4
1990,06055,Aug,72.9
1991,06055,Aug,69.7
1992,06055,Aug,74.1
1993,06055,Aug,72
1994,06055,Aug,72
1995,06055,Aug,72.8
1996,06055,Aug,74.6
1997,06055,Aug,72.1
1998,06055,Aug,75
1999,06055,Aug,71
2000,06055,Aug,72.2
2001,06055,Aug,72.5
2002,06055,Aug,71.6
2003,06055,Aug,72.2
2004,06055,Aug,73.1
2005,06055,Aug,72.8
2006,06055,Aug,70.6
2007,06055,Aug,72.8
2008,06055,Aug,73.9
2009,06055,Aug,72.6
2010,06055,Aug,69.4
2011,06055,Aug,70.6
2012,06055,Aug,73
2013,06055,Aug,71.4
2014,06055,Aug,72.3
2015,06055,Aug,73.5
2016,06055,Aug,71.4
2017,06055,Aug,74.9
2018,06055,Aug,71.9
2019,06055,Aug,74.7
2020,06055,Aug,76.6
2021,06055,Aug,73.7
2022,06055,Aug,74.8
2023,06055,Aug,74.9
1895,06057,Aug,67.2
1896,06057,Aug,67
1897,06057,Aug,68.3
1898,06057,Aug,69.4
1899,06057,Aug,62.4
1900,06057,Aug,63.2
1901,06057,Aug,69.4
1902,06057,Aug,66.2
1903,06057,Aug,67.2
1904,06057,Aug,68.9
1905,06057,Aug,68.2
1906,06057,Aug,69
1907,06057,Aug,65.4
1908,06057,Aug,69.3
1909,06057,Aug,67.9
1910,06057,Aug,68
1911,06057,Aug,65.2
1912,06057,Aug,64
1913,06057,Aug,69.2
1914,06057,Aug,68.8
1915,06057,Aug,69.3
1916,06057,Aug,65.8
1917,06057,Aug,69.7
1918,06057,Aug,67.3
1919,06057,Aug,68.3
1920,06057,Aug,68.9
1921,06057,Aug,66.6
1922,06057,Aug,65.7
1923,06057,Aug,66.5
1924,06057,Aug,66.2
1925,06057,Aug,65.8
1926,06057,Aug,66.9
1927,06057,Aug,65.8
1928,06057,Aug,68
1929,06057,Aug,70
1930,06057,Aug,67.1
1931,06057,Aug,71.3
1932,06057,Aug,67.8
1933,06057,Aug,70.4
1934,06057,Aug,70.5
1935,06057,Aug,69.7
1936,06057,Aug,69.3
1937,06057,Aug,68.6
1938,06057,Aug,68
1939,06057,Aug,70.9
1940,06057,Aug,69.2
1941,06057,Aug,65.2
1942,06057,Aug,68.9
1943,06057,Aug,65.1
1944,06057,Aug,67.2
1945,06057,Aug,67.6
