year,fips,month,temp
1959,06061,Feb,9.8
1960,06061,Feb,11
1961,06061,Feb,4.45
1962,06061,Feb,17.5
1963,06061,Feb,7.58
1964,06061,Feb,0.72
1965,06061,Feb,1.58
1966,06061,Feb,3.54
1967,06061,Feb,0.87
1968,06061,Feb,7.07
1969,06061,Feb,12.84
1970,06061,Feb,3.58
1971,06061,Feb,1.18
1972,06061,Feb,5.35
1973,06061,Feb,9.61
1974,06061,Feb,3.61
1975,06061,Feb,12.9
1976,06061,Feb,4.12
1977,06061,Feb,3.35
1978,06061,Feb,7.31
1979,06061,Feb,9.77
1980,06061,Feb,13.98
1981,06061,Feb,3.23
1982,06061,Feb,7.66
1983,06061,Feb,12.92
1984,06061,Feb,6.2
1985,06061,Feb,4.67
1986,06061,Feb,24.76
1987,06061,Feb,6.34
1988,06061,Feb,0.64
1989,06061,Feb,4.19
1990,06061,Feb,5.69
1991,06061,Feb,3.24
1992,06061,Feb,9.85
1993,06061,Feb,10.84
1994,06061,Feb,8.05
1995,06061,Feb,1.57
1996,06061,Feb,13.29
1997,06061,Feb,1.24
1998,06061,Feb,17.33
1999,06061,Feb,14.13
2000,06061,Feb,16.02
2001,06061,Feb,6.82
2002,06061,Feb,3.65
2003,06061,Feb,2.84
2004,06061,Feb,9.98
2005,06061,Feb,4.53
2006,06061,Feb,6.39
2007,06061,Feb,11.4
2008,06061,Feb,5.94
2009,06061,Feb,8.41
2010,06061,Feb,5.79
2011,06061,Feb,6.59
2012,06061,Feb,2.85
2013,06061,Feb,0.59
2014,06061,Feb,11.55
2015,06061,Feb,6.73
2016,06061,Feb,2.12
2017,06061,Feb,21.21
2018,06061,Feb,1.36
2019,06061,Feb,20.49
2020,06061,Feb,0.13
2021,06061,Feb,3.6
2022,06061,Feb,0.69
2023,06061,Feb,7.37
1895,06063,Feb,4.17
1896,06063,Feb,0.75
1897,06063,Feb,9.78
1898,06063,Feb,8.11
1899,06063,Feb,0.8
1900,06063,Feb,2.2
1901,06063,Feb,8.95
1902,06063,Feb,14.95
1903,06063,Feb,2.59
1904,06063,Feb,20.54
1905,06063,Feb,4.74
1906,06063,Feb,7.32
1907,06063,Feb,5.86
1908,06063,Feb,4.58
1909,06063,Feb,9.51
1910,06063,Feb,3.57
1911,06063,Feb,3.64
1912,06063,Feb,0.48
1913,06063,Feb,1.26
1914,06063,Feb,8.27
1915,06063,Feb,12.36
1916,06063,Feb,4.96
1917,06063,Feb,9.21
1918,06063,Feb,9.44
1919,06063,Feb,13.1
1920,06063,Feb,2.73
1921,06063,Feb,2.92
1922,06063,Feb,13.74
1923,06063,Feb,1.5
1924,06063,Feb,3.88
1925,06063,Feb,10.41
1926,06063,Feb,9.09
1927,06063,Feb,13.34
1928,06063,Feb,2.92
1929,06063,Feb,3.39
1930,06063,Feb,4.63
1931,06063,Feb,2.6
1932,06063,Feb,1.97
1933,06063,Feb,1.06
1934,06063,Feb,5.01
1935,06063,Feb,3.97
1936,06063,Feb,12.49
1937,06063,Feb,10.86
1938,06063,Feb,16.42
1939,06063,Feb,2.6
1940,06063,Feb,16.42
1941,06063,Feb,9.62
1942,06063,Feb,8.8
1943,06063,Feb,3.51
1944,06063,Feb,7.86
1945,06063,Feb,9.64
1946,06063,Feb,3.68
1947,06063,Feb,4.61
1948,06063,Feb,2.13
1949,06063,Feb,4.8
1950,06063,Feb,6.8
1951,06063,Feb,5.13
1952,06063,Feb,8.03
1953,06063,Feb,0.42
1954,06063,Feb,7.15
1955,06063,Feb,2.66
1956,06063,Feb,9.41
1957,06063,Feb,8.87
1958,06063,Feb,13.43
1959,06063,Feb,8.79
1960,06063,Feb,9.45
1961,06063,Feb,4.32
1962,06063,Feb,15.95
1963,06063,Feb,4.54
1964,06063,Feb,0.48
1965,06063,Feb,1.3
1966,06063,Feb,2.41
1967,06063,Feb,0.71
1968,06063,Feb,5
1969,06063,Feb,9.57
1970,06063,Feb,3.53
1971,06063,Feb,0.61
1972,06063,Feb,4.47
1973,06063,Feb,8.07
1974,06063,Feb,3.81
1975,06063,Feb,11.08
1976,06063,Feb,4.31
1977,06063,Feb,2.78
1978,06063,Feb,6.7
1979,06063,Feb,9.22
1980,06063,Feb,10.14
1981,06063,Feb,2.92
1982,06063,Feb,5.06
1983,06063,Feb,13.58
1984,06063,Feb,4.81
1985,06063,Feb,4.15
1986,06063,Feb,21.11
1987,06063,Feb,4.73
1988,06063,Feb,0.52
1989,06063,Feb,2.98
1990,06063,Feb,4.39
1991,06063,Feb,2.28
1992,06063,Feb,7.53
1993,06063,Feb,8.87
1994,06063,Feb,6.52
1995,06063,Feb,1.78
1996,06063,Feb,11.07
1997,06063,Feb,0.56
1998,06063,Feb,14.01
1999,06063,Feb,11.45
2000,06063,Feb,13.26
2001,06063,Feb,5.82
2002,06063,Feb,2.22
2003,06063,Feb,2.12
2004,06063,Feb,10.93
2005,06063,Feb,3.14
2006,06063,Feb,6.38
2007,06063,Feb,10.41
2008,06063,Feb,5.33
2009,06063,Feb,8.08
2010,06063,Feb,4.76
2011,06063,Feb,7.99
2012,06063,Feb,2.29
2013,06063,Feb,0.55
2014,06063,Feb,7.51
2015,06063,Feb,5.64
2016,06063,Feb,2.35
2017,06063,Feb,19.04
2018,06063,Feb,0.89
2019,06063,Feb,17.35
2020,06063,Feb,0.05
2021,06063,Feb,3.11
2022,06063,Feb,0.29
2023,06063,Feb,4.19
1895,06065,Feb,0.77
1896,06065,Feb,0.05
1897,06065,Feb,2.21
1898,06065,Feb,0.24
1899,06065,Feb,0.32
1900,06065,Feb,0.05
1901,06065,Feb,3.66
1902,06065,Feb,1.14
1903,06065,Feb,1.23
1904,06065,Feb,0.87
1905,06065,Feb,5.04
1906,06065,Feb,2.33
1907,06065,Feb,1.03
1908,06065,Feb,1.76
1909,06065,Feb,1.82
1910,06065,Feb,0.1
1911,06065,Feb,2.61
1912,06065,Feb,0
1913,06065,Feb,2.52
1914,06065,Feb,2.58
1915,06065,Feb,3.04
1916,06065,Feb,0.51
1917,06065,Feb,1.4
1918,06065,Feb,1.32
1919,06065,Feb,1.24
1920,06065,Feb,3.28
1921,06065,Feb,0.47
1922,06065,Feb,1.76
1923,06065,Feb,0.84
1924,06065,Feb,0.01
1925,06065,Feb,0.22
1926,06065,Feb,1.33
1927,06065,Feb,6.25
1928,06065,Feb,1.13
1929,06065,Feb,0.54
1930,06065,Feb,0.42
1931,06065,Feb,3.86
1932,06065,Feb,5.12
1933,06065,Feb,0.04
1934,06065,Feb,0.72
1935,06065,Feb,2.73
1936,06065,Feb,3.07
1937,06065,Feb,2.82
1938,06065,Feb,2.45
1939,06065,Feb,1.11
1940,06065,Feb,1.99
1941,06065,Feb,2.8
1942,06065,Feb,0.64
1943,06065,Feb,1.19
1944,06065,Feb,3.56
1945,06065,Feb,1.42
1946,06065,Feb,0.28
1947,06065,Feb,0.2
1948,06065,Feb,1
1949,06065,Feb,0.59
1950,06065,Feb,0.68
1951,06065,Feb,0.38
1952,06065,Feb,0.16
1953,06065,Feb,0.36
1954,06065,Feb,0.84
1955,06065,Feb,0.55
1956,06065,Feb,0.21
1957,06065,Feb,0.34
1958,06065,Feb,3.01
1959,06065,Feb,1.78
1960,06065,Feb,1.3
1961,06065,Feb,0.04
1962,06065,Feb,1.94
1963,06065,Feb,1.49
1964,06065,Feb,0.29
1965,06065,Feb,0.23
1966,06065,Feb,0.63
1967,06065,Feb,0
1968,06065,Feb,0.28
1969,06065,Feb,3.41
1970,06065,Feb,1.07
1971,06065,Feb,0.29
1972,06065,Feb,0.07
1973,06065,Feb,2.01
1974,06065,Feb,0.04
1975,06065,Feb,0.63
1976,06065,Feb,3.57
1977,06065,Feb,0.26
1978,06065,Feb,2.78
1979,06065,Feb,1.56
1980,06065,Feb,6.56
1981,06065,Feb,0.87
1982,06065,Feb,1.07
1983,06065,Feb,2.42
1984,06065,Feb,0.01
1985,06065,Feb,0.57
1986,06065,Feb,2.51
1987,06065,Feb,0.87
1988,06065,Feb,1.2
1989,06065,Feb,0.51
1990,06065,Feb,0.93
1991,06065,Feb,1.95
1992,06065,Feb,3.92
1993,06065,Feb,4.54
1994,06065,Feb,1.94
1995,06065,Feb,1.21
1996,06065,Feb,1.8
1997,06065,Feb,0.22
1998,06065,Feb,5.72
1999,06065,Feb,0.6
2000,06065,Feb,1.81
2001,06065,Feb,2.65
2002,06065,Feb,0.03
2003,06065,Feb,2.67
2004,06065,Feb,2.47
2005,06065,Feb,5.28
2006,06065,Feb,0.81
2007,06065,Feb,0.4
2008,06065,Feb,0.79
2009,06065,Feb,1.92
2010,06065,Feb,1.42
2011,06065,Feb,2.01
2012,06065,Feb,0.79
2013,06065,Feb,0.43
2014,06065,Feb,0.62
2015,06065,Feb,0.37
2016,06065,Feb,0.17
2017,06065,Feb,2.23
2018,06065,Feb,0.18
2019,06065,Feb,4.4
2020,06065,Feb,0.25
2021,06065,Feb,0.04
2022,06065,Feb,0.24
2023,06065,Feb,0.91
1895,06067,Feb,2.38
1896,06067,Feb,0.2
1897,06067,Feb,5.62
1898,06067,Feb,3.07
1899,06067,Feb,0.16
1900,06067,Feb,0.78
1901,06067,Feb,5.9
1902,06067,Feb,7.31
1903,06067,Feb,1.69
1904,06067,Feb,7.12
1905,06067,Feb,2.75
1906,06067,Feb,3.77
1907,06067,Feb,3.48
1908,06067,Feb,2.49
1909,06067,Feb,6.56
1910,06067,Feb,1.77
1911,06067,Feb,2.41
1912,06067,Feb,0.22
1913,06067,Feb,0.17
1914,06067,Feb,3.51
1915,06067,Feb,5.76
1916,06067,Feb,3.19
1917,06067,Feb,4.81
1918,06067,Feb,4.12
1919,06067,Feb,7.15
1920,06067,Feb,0.91
1921,06067,Feb,0.97
1922,06067,Feb,5.2
1923,06067,Feb,0.69
1924,06067,Feb,2.18
1925,06067,Feb,5.77
1926,06067,Feb,6.01
1927,06067,Feb,5.58
1928,06067,Feb,1.74
1929,06067,Feb,1.69
1930,06067,Feb,2.03
1931,06067,Feb,1.93
1932,06067,Feb,2.87
1933,06067,Feb,1.07
1934,06067,Feb,3.75
1935,06067,Feb,1.53
1936,06067,Feb,8.91
1937,06067,Feb,5.96
1938,06067,Feb,8.18
1939,06067,Feb,1.51
1940,06067,Feb,7.85
1941,06067,Feb,5.22
1942,06067,Feb,2.93
1943,06067,Feb,1.88
1944,06067,Feb,6.53
1945,06067,Feb,4.44
1946,06067,Feb,1.24
1947,06067,Feb,2.04
1948,06067,Feb,1.42
1949,06067,Feb,2.09
1950,06067,Feb,2.68
1951,06067,Feb,1.95
1952,06067,Feb,1.97
1953,06067,Feb,0.14
1954,06067,Feb,2.98
1955,06067,Feb,1.58
1956,06067,Feb,2.19
1957,06067,Feb,3.6
1958,06067,Feb,7.24
1959,06067,Feb,4.41
1960,06067,Feb,3.82
1961,06067,Feb,1.3
1962,06067,Feb,8.1
1963,06067,Feb,3.02
1964,06067,Feb,0.32
1965,06067,Feb,0.67
1966,06067,Feb,1.75
1967,06067,Feb,0.53
1968,06067,Feb,2.38
1969,06067,Feb,6.49
1970,06067,Feb,1.56
1971,06067,Feb,0.42
1972,06067,Feb,1.64
1973,06067,Feb,5.61
1974,06067,Feb,1.21
1975,06067,Feb,5.54
1976,06067,Feb,1.45
1977,06067,Feb,1.16
1978,06067,Feb,3.67
1979,06067,Feb,4.89
1980,06067,Feb,6.81
1981,06067,Feb,1.04
1982,06067,Feb,3.04
1983,06067,Feb,5.64
1984,06067,Feb,1.84
1985,06067,Feb,1.74
1986,06067,Feb,9.37
1987,06067,Feb,3.73
1988,06067,Feb,0.66
1989,06067,Feb,1.42
1990,06067,Feb,2.83
1991,06067,Feb,2.67
1992,06067,Feb,6.42
1993,06067,Feb,5.39
1994,06067,Feb,3.61
1995,06067,Feb,0.38
1996,06067,Feb,5.59
1997,06067,Feb,0.32
1998,06067,Feb,10.59
1999,06067,Feb,4.93
2000,06067,Feb,8.62
2001,06067,Feb,4.58
2002,06067,Feb,1.18
2003,06067,Feb,1.42
2004,06067,Feb,5.18
2005,06067,Feb,2.71
2006,06067,Feb,1.9
2007,06067,Feb,4.74
2008,06067,Feb,2.03
2009,06067,Feb,4.99
2010,06067,Feb,2.97
2011,06067,Feb,3.89
2012,06067,Feb,1
2013,06067,Feb,0.35
2014,06067,Feb,4.39
2015,06067,Feb,2.59
2016,06067,Feb,0.89
2017,06067,Feb,8.19
2018,06067,Feb,0.54
2019,06067,Feb,8.31
2020,06067,Feb,0
2021,06067,Feb,1.17
2022,06067,Feb,0.02
2023,06067,Feb,2.65
1895,06069,Feb,1.8
1896,06069,Feb,0.13
1897,06069,Feb,4.14
1898,06069,Feb,1.57
1899,06069,Feb,0.29
1900,06069,Feb,0.27
1901,06069,Feb,4.5
1902,06069,Feb,5.74
1903,06069,Feb,1.25
1904,06069,Feb,4.11
1905,06069,Feb,4.17
1906,06069,Feb,4.02
1907,06069,Feb,1.72
1908,06069,Feb,2.55
1909,06069,Feb,4.51
1910,06069,Feb,0.77
1911,06069,Feb,2.4
1912,06069,Feb,0.09
1913,06069,Feb,0.82
1914,06069,Feb,3.38
1915,06069,Feb,7.21
1916,06069,Feb,2.53
1917,06069,Feb,4.69
1918,06069,Feb,5.56
1919,06069,Feb,4.61
1920,06069,Feb,1.86
1921,06069,Feb,1.18
1922,06069,Feb,5.58
1923,06069,Feb,0.91
1924,06069,Feb,0.42
1925,06069,Feb,2.86
1926,06069,Feb,4.38
1927,06069,Feb,5.91
1928,06069,Feb,2.51
1929,06069,Feb,1.48
1930,06069,Feb,2.48
1931,06069,Feb,1.69
1932,06069,Feb,3.61
1933,06069,Feb,0.42
1934,06069,Feb,3.77
1935,06069,Feb,1.14
1936,06069,Feb,8.9
1937,06069,Feb,4.78
1938,06069,Feb,9.15
1939,06069,Feb,2.45
1940,06069,Feb,7.52
1941,06069,Feb,8.94
1942,06069,Feb,2.19
1943,06069,Feb,2.12
1944,06069,Feb,7.64
1945,06069,Feb,4.5
1946,06069,Feb,2.34
1947,06069,Feb,1.44
1948,06069,Feb,1.56
1949,06069,Feb,2.23
1950,06069,Feb,1.64
1951,06069,Feb,1.75
1952,06069,Feb,1.16
1953,06069,Feb,0.03
1954,06069,Feb,2.6
1955,06069,Feb,1.81
1956,06069,Feb,0.95
1957,06069,Feb,2.83
1958,06069,Feb,6.19
1959,06069,Feb,6.02
1960,06069,Feb,4.62
1961,06069,Feb,0.68
1962,06069,Feb,8.67
1963,06069,Feb,3.55
1964,06069,Feb,0.12
1965,06069,Feb,0.56
1966,06069,Feb,1.02
1967,06069,Feb,0.41
1968,06069,Feb,1.27
1969,06069,Feb,8.3
1970,06069,Feb,1.61
1971,06069,Feb,0.39
1972,06069,Feb,0.53
1973,06069,Feb,7.41
1974,06069,Feb,0.4
1975,06069,Feb,6.02
1976,06069,Feb,2.03
1977,06069,Feb,0.34
1978,06069,Feb,6.38
1979,06069,Feb,3.9
1980,06069,Feb,5.63
1981,06069,Feb,1.63
1982,06069,Feb,1.43
1983,06069,Feb,4.68
1984,06069,Feb,1.05
1985,06069,Feb,0.98
1986,06069,Feb,6.28
1987,06069,Feb,3.53
1988,06069,Feb,1.31
1989,06069,Feb,1.14
1990,06069,Feb,2.32
1991,06069,Feb,2.57
1992,06069,Feb,6.05
1993,06069,Feb,6.15
1994,06069,Feb,4.14
1995,06069,Feb,1.03
1996,06069,Feb,5.31
1997,06069,Feb,0.16
1998,06069,Feb,13.36
1999,06069,Feb,2.75
2000,06069,Feb,6.23
2001,06069,Feb,3.92
2002,06069,Feb,0.85
2003,06069,Feb,1.99
2004,06069,Feb,5.54
2005,06069,Feb,4.86
2006,06069,Feb,1.68
2007,06069,Feb,2.69
2008,06069,Feb,2.57
2009,06069,Feb,4.08
2010,06069,Feb,3.56
2011,06069,Feb,4.02
2012,06069,Feb,0.88
2013,06069,Feb,0.56
2014,06069,Feb,3.53
2015,06069,Feb,1.54
2016,06069,Feb,0.74
2017,06069,Feb,5.06
2018,06069,Feb,0.29
2019,06069,Feb,6.75
2020,06069,Feb,0.02
2021,06069,Feb,0.26
2022,06069,Feb,0.04
2023,06069,Feb,2.89
1895,06071,Feb,0.55
1896,06071,Feb,0.04
1897,06071,Feb,1.73
1898,06071,Feb,0.2
1899,06071,Feb,0.16
1900,06071,Feb,0.01
1901,06071,Feb,2.89
1902,06071,Feb,0.97
1903,06071,Feb,0.75
1904,06071,Feb,0.61
1905,06071,Feb,3.37
1906,06071,Feb,1.08
1907,06071,Feb,0.88
1908,06071,Feb,1.4
1909,06071,Feb,1.66
1910,06071,Feb,0.09
1911,06071,Feb,1.84
1912,06071,Feb,0
1913,06071,Feb,1.92
1914,06071,Feb,2.33
1915,06071,Feb,2.34
1916,06071,Feb,0.63
1917,06071,Feb,0.73
1918,06071,Feb,1.11
1919,06071,Feb,0.82
1920,06071,Feb,2.44
1921,06071,Feb,0.23
1922,06071,Feb,1
1923,06071,Feb,0.41
1924,06071,Feb,0.03
1925,06071,Feb,0.21
1926,06071,Feb,1
1927,06071,Feb,3.65
1928,06071,Feb,0.84
1929,06071,Feb,0.6
1930,06071,Feb,0.42
1931,06071,Feb,2.38
1932,06071,Feb,3.42
1933,06071,Feb,0.04
1934,06071,Feb,0.53
1935,06071,Feb,2.08
1936,06071,Feb,2.44
1937,06071,Feb,1.84
1938,06071,Feb,2.24
1939,06071,Feb,0.66
1940,06071,Feb,1.64
1941,06071,Feb,2.64
1942,06071,Feb,0.22
1943,06071,Feb,1.18
1944,06071,Feb,2.86
1945,06071,Feb,1.33
1946,06071,Feb,0.33
1947,06071,Feb,0.11
1948,06071,Feb,0.75
1949,06071,Feb,0.59
1950,06071,Feb,0.45
1951,06071,Feb,0.17
1952,06071,Feb,0.08
1953,06071,Feb,0.32
1954,06071,Feb,0.52
1955,06071,Feb,0.26
1956,06071,Feb,0.09
1957,06071,Feb,0.37
1958,06071,Feb,1.83
1959,06071,Feb,1.25
1960,06071,Feb,0.94
1961,06071,Feb,0.03
1962,06071,Feb,1.58
1963,06071,Feb,1.05
1964,06071,Feb,0.07
1965,06071,Feb,0.22
1966,06071,Feb,0.64
1967,06071,Feb,0
1968,06071,Feb,0.39
1969,06071,Feb,3.08
1970,06071,Feb,0.81
1971,06071,Feb,0.2
1972,06071,Feb,0.02
1973,06071,Feb,1.82
1974,06071,Feb,0.03
1975,06071,Feb,0.43
1976,06071,Feb,2.59
1977,06071,Feb,0.07
1978,06071,Feb,2.82
1979,06071,Feb,1.03
1980,06071,Feb,4.37
1981,06071,Feb,0.52
1982,06071,Feb,0.73
1983,06071,Feb,1.72
1984,06071,Feb,0.02
1985,06071,Feb,0.29
1986,06071,Feb,1.27
1987,06071,Feb,0.47
1988,06071,Feb,0.64
1989,06071,Feb,0.4
1990,06071,Feb,0.63
1991,06071,Feb,1.3
1992,06071,Feb,3.28
1993,06071,Feb,3.69
1994,06071,Feb,1.12
1995,06071,Feb,0.81
1996,06071,Feb,1.53
1997,06071,Feb,0.18
1998,06071,Feb,5
1999,06071,Feb,0.35
2000,06071,Feb,1.68
2001,06071,Feb,2.35
2002,06071,Feb,0.02
2003,06071,Feb,2.34
2004,06071,Feb,2.33
2005,06071,Feb,4.13
2006,06071,Feb,0.39
2007,06071,Feb,0.22
2008,06071,Feb,0.45
2009,06071,Feb,1.42
2010,06071,Feb,1.9
2011,06071,Feb,0.91
2012,06071,Feb,0.27
2013,06071,Feb,0.25
2014,06071,Feb,0.44
2015,06071,Feb,0.52
2016,06071,Feb,0.25
2017,06071,Feb,1.3
2018,06071,Feb,0.12
2019,06071,Feb,2.9
2020,06071,Feb,0.23
2021,06071,Feb,0.04
2022,06071,Feb,0.19
2023,06071,Feb,0.74
1895,06073,Feb,1.53
1896,06073,Feb,0.09
1897,06073,Feb,3.88
1898,06073,Feb,0.42
1899,06073,Feb,0.71
1900,06073,Feb,0.13
1901,06073,Feb,5.55
1902,06073,Feb,2.22
1903,06073,Feb,2.95
1904,06073,Feb,1.97
1905,06073,Feb,8.55
1906,06073,Feb,3.48
1907,06073,Feb,1.48
1908,06073,Feb,3.3
1909,06073,Feb,3.91
1910,06073,Feb,0.43
1911,06073,Feb,3.99
1912,06073,Feb,0
1913,06073,Feb,3.43
1914,06073,Feb,3.7
1915,06073,Feb,5.84
1916,06073,Feb,1.38
1917,06073,Feb,2.57
1918,06073,Feb,2.34
1919,06073,Feb,3.21
1920,06073,Feb,4.87
1921,06073,Feb,0.9
1922,06073,Feb,3.35
1923,06073,Feb,1.91
1924,06073,Feb,0.01
1925,06073,Feb,0.66
1926,06073,Feb,2.91
1927,06073,Feb,11.76
1928,06073,Feb,2.04
1929,06073,Feb,1.83
1930,06073,Feb,1.07
1931,06073,Feb,4.51
1932,06073,Feb,8.51
1933,06073,Feb,0.09
1934,06073,Feb,1.79
1935,06073,Feb,4.49
1936,06073,Feb,6.31
1937,06073,Feb,6.35
1938,06073,Feb,4.91
1939,06073,Feb,2.62
1940,06073,Feb,4.05
1941,06073,Feb,4.32
1942,06073,Feb,2.16
1943,06073,Feb,1.99
1944,06073,Feb,5.61
1945,06073,Feb,2.13
1946,06073,Feb,1
1947,06073,Feb,0.55
1948,06073,Feb,2.09
1949,06073,Feb,1.88
1950,06073,Feb,1.46
1951,06073,Feb,1.22
1952,06073,Feb,0.45
1953,06073,Feb,0.66
1954,06073,Feb,1.65
1955,06073,Feb,1.23
1956,06073,Feb,0.76
1957,06073,Feb,0.55
1958,06073,Feb,4.36
1959,06073,Feb,4.63
1960,06073,Feb,2.68
1961,06073,Feb,0.08
1962,06073,Feb,4.3
1963,06073,Feb,2.57
1964,06073,Feb,0.75
1965,06073,Feb,1.09
1966,06073,Feb,1.29
1967,06073,Feb,0
1968,06073,Feb,0.37
1969,06073,Feb,6.04
1970,06073,Feb,1.32
1971,06073,Feb,1.12
1972,06073,Feb,0.21
1973,06073,Feb,3.07
1974,06073,Feb,0.1
1975,06073,Feb,1.34
1976,06073,Feb,5.33
1977,06073,Feb,0.4
1978,06073,Feb,5.14
1979,06073,Feb,2.78
1980,06073,Feb,9.18
1981,06073,Feb,2.21
1982,06073,Feb,1.68
1983,06073,Feb,4.69
1984,06073,Feb,0.06
1985,06073,Feb,1.36
1986,06073,Feb,3.68
1987,06073,Feb,1.81
1988,06073,Feb,1.3
1989,06073,Feb,1.31
1990,06073,Feb,1.67
1991,06073,Feb,2.42
1992,06073,Feb,4.27
1993,06073,Feb,5.54
1994,06073,Feb,3.84
1995,06073,Feb,2.39
1996,06073,Feb,2.99
1997,06073,Feb,0.86
1998,06073,Feb,9.51
1999,06073,Feb,0.83
2000,06073,Feb,3.87
2001,06073,Feb,3.8
2002,06073,Feb,0.13
2003,06073,Feb,4.23
2004,06073,Feb,3.73
2005,06073,Feb,6.02
2006,06073,Feb,1.57
2007,06073,Feb,2.03
2008,06073,Feb,2.51
2009,06073,Feb,3.49
2010,06073,Feb,3.56
2011,06073,Feb,3.73
2012,06073,Feb,1.37
2013,06073,Feb,0.89
2014,06073,Feb,1.29
2015,06073,Feb,0.75
2016,06073,Feb,0.4
2017,06073,Feb,4.78
2018,06073,Feb,0.64
2019,06073,Feb,7.34
2020,06073,Feb,0.71
2021,06073,Feb,0.17
2022,06073,Feb,0.95
2023,06073,Feb,2.51
1895,06075,Feb,2.67
1896,06075,Feb,0.24
1897,06075,Feb,5.77
1898,06075,Feb,3.68
1899,06075,Feb,0.34
1900,06075,Feb,0.91
1901,06075,Feb,6.88
1902,06075,Feb,12.38
1903,06075,Feb,2.18
1904,06075,Feb,8.61
1905,06075,Feb,4.03
1906,06075,Feb,4.91
1907,06075,Feb,3.47
1908,06075,Feb,4.29
1909,06075,Feb,8.93
1910,06075,Feb,2.18
1911,06075,Feb,3.1
1912,06075,Feb,0.8
1913,06075,Feb,0.63
1914,06075,Feb,4.84
1915,06075,Feb,9.21
1916,06075,Feb,3.5
1917,06075,Feb,5.67
1918,06075,Feb,4.88
1919,06075,Feb,10.37
1920,06075,Feb,1.05
1921,06075,Feb,1.44
1922,06075,Feb,6.09
1923,06075,Feb,0.91
1924,06075,Feb,3.22
1925,06075,Feb,8.95
1926,06075,Feb,6.07
1927,06075,Feb,7.61
1928,06075,Feb,2.08
1929,06075,Feb,2.17
1930,06075,Feb,3.15
1931,06075,Feb,1.25
1932,06075,Feb,3.24
1933,06075,Feb,1.08
1934,06075,Feb,5.03
1935,06075,Feb,2.28
1936,06075,Feb,10.6
1937,06075,Feb,6.25
1938,06075,Feb,10.23
1939,06075,Feb,2.08
1940,06075,Feb,9.26
1941,06075,Feb,7.8
1942,06075,Feb,5.14
1943,06075,Feb,2.25
1944,06075,Feb,6.05
1945,06075,Feb,4.14
1946,06075,Feb,2.2
1947,06075,Feb,2.32
1948,06075,Feb,2.17
1949,06075,Feb,3.29
1950,06075,Feb,2.82
1951,06075,Feb,3.21
1952,06075,Feb,2.42
1953,06075,Feb,0.02
1954,06075,Feb,2.66
1955,06075,Feb,1.68
1956,06075,Feb,2.65
1957,06075,Feb,4.54
1958,06075,Feb,9.67
1959,06075,Feb,5.54
1960,06075,Feb,4.92
1961,06075,Feb,1.2
1962,06075,Feb,9.31
1963,06075,Feb,4.28
1964,06075,Feb,0.2
1965,06075,Feb,1.04
1966,06075,Feb,3.01
1967,06075,Feb,0.4
1968,06075,Feb,2.53
1969,06075,Feb,8.76
1970,06075,Feb,2.27
1971,06075,Feb,0.47
1972,06075,Feb,1.99
1973,06075,Feb,7.31
1974,06075,Feb,1.63
1975,06075,Feb,5.54
1976,06075,Feb,2.05
1977,06075,Feb,1.04
1978,06075,Feb,4.82
1979,06075,Feb,5.94
1980,06075,Feb,7.28
1981,06075,Feb,2.07
1982,06075,Feb,4.13
1983,06075,Feb,9.15
1984,06075,Feb,2.36
1985,06075,Feb,2.3
1986,06075,Feb,9.85
1987,06075,Feb,4.8
1988,06075,Feb,0.48
1989,06075,Feb,1.49
1990,06075,Feb,2.62
1991,06075,Feb,4.18
1992,06075,Feb,7.52
1993,06075,Feb,5.12
1994,06075,Feb,5.12
1995,06075,Feb,0.47
1996,06075,Feb,6.67
1997,06075,Feb,0.33
1998,06075,Feb,16.45
1999,06075,Feb,7.33
2000,06075,Feb,10.14
2001,06075,Feb,7.56
2002,06075,Feb,2.37
2003,06075,Feb,2.38
2004,06075,Feb,6.35
2005,06075,Feb,4.97
2006,06075,Feb,3.06
2007,06075,Feb,5.16
2008,06075,Feb,2.73
2009,06075,Feb,8.57
2010,06075,Feb,3.86
2011,06075,Feb,5.09
2012,06075,Feb,1.11
2013,06075,Feb,0.81
2014,06075,Feb,6.25
2015,06075,Feb,2.11
2016,06075,Feb,1.03
2017,06075,Feb,9.26
2018,06075,Feb,0.4
2019,06075,Feb,9.46
2020,06075,Feb,0
2021,06075,Feb,1.73
2022,06075,Feb,0.03
2023,06075,Feb,3.96
1895,06077,Feb,1.8
1896,06077,Feb,0.16
1897,06077,Feb,3.64
1898,06077,Feb,1.73
1899,06077,Feb,0.16
1900,06077,Feb,0.4
1901,06077,Feb,4.46
1902,06077,Feb,5.14
1903,06077,Feb,1.23
1904,06077,Feb,4.55
1905,06077,Feb,2.41
1906,06077,Feb,2.53
1907,06077,Feb,2.45
1908,06077,Feb,1.44
1909,06077,Feb,4.33
1910,06077,Feb,1.34
1911,06077,Feb,1.49
1912,06077,Feb,0.12
1913,06077,Feb,0.17
1914,06077,Feb,2.87
1915,06077,Feb,4.27
1916,06077,Feb,2.31
1917,06077,Feb,2.94
1918,06077,Feb,3.5
1919,06077,Feb,4.72
1920,06077,Feb,0.97
1921,06077,Feb,0.88
1922,06077,Feb,4.58
1923,06077,Feb,0.6
1924,06077,Feb,1.18
1925,06077,Feb,4.01
1926,06077,Feb,3.42
1927,06077,Feb,3.92
